"","A","R","N","D","C","E","Q","G","H","I","L","K","M","F","P","S","T","W","Y","V","U","O","Clan_ancestor","Clans_copies","Clans_clustering","Clans_transfer","Clans_GC","median_ClanLen","mean_ClanLen"
"PF13111",0.09232958,0.084786715,0.029325189,0.054958668,0.006034292,0.060232541,0.035310423,0.063519513,0.02622219,0.042583462,0.10786911,0.040964506,0.014779111,0.031925332,0.075710746,0.057350308,0.057988079,0.025106091,0.027927,0.065077146,0,0,"modern",NA,0.851897157913195,0.2044878,0.516009135282791,379,363.9910714
"PF13127",0.077154913,0.008589512,0.016048825,0.020644967,0.017857143,0.031796263,0.010247137,0.10066305,0.012206148,0.118896926,0.188592526,0.016726944,0.018685955,0.105861965,0.037974684,0.06216094,0.035111513,0.010021097,0.03074141,0.080018083,0,0,"modern",1,1.01871929361243,0.314491,0.388447111777944,55,54.39344262
"PF13129",0.056680694,0.024986849,0.016701736,0.009337191,0.008022094,0.040636507,0.028800631,0.087453972,0.001972646,0.103761178,0.159915834,0.060494477,0.056680694,0.11743819,0.002235665,0.067990531,0.031693845,0.013545502,0.024855339,0.086796423,0,0,"modern",NA,1.81306584397141,0.3806375,0.34588318085855,40,38.59898477
"PF13146",0.10319108,0.022324747,0.043547354,0.0465462,0.010995771,0.032679739,0.017198513,0.119748815,0.014020249,0.071664744,0.057054979,0.061950532,0.008842753,0.018377547,0.01514802,0.096732026,0.100166603,0.009586057,0.045110855,0.105113418,0,0,"modern",1,1.07927962543231,0.1684475,0.48279098873592,76,73.06554307
"PF13148",0.100835049,0.06538209,0.036082124,0.055363856,0.012576749,0.073476206,0.037984005,0.062975307,0.020617235,0.056694127,0.102967145,0.053409653,0.022683929,0.038348947,0.047172946,0.063476284,0.048138275,0.015458348,0.030232595,0.056125132,0,0,"postLUCA",1,0.943701918897778,0.1890315,0.496470209372185,341,292.3556405
"PF13154",0.071912176,0.080903868,0.045620555,0.056299524,0.012579825,0.055124837,0.031844685,0.106661541,0.029068153,0.051408556,0.06772602,0.066273681,0.011276991,0.054526815,0.032421349,0.059332351,0.046923389,0.0130497,0.051728925,0.055317059,0,0,"modern",1,0.993921105690265,0.1613255,0.461896056411596,69,70.09131737
"PF13157",0.063601119,0.025175443,0.061147372,0.047848064,0.041566472,0.042155371,0.039014575,0.080728272,0.010305737,0.080973647,0.05903715,0.034499681,0.007704765,0.046473966,0.041222947,0.080630122,0.112479757,0.008244589,0.02723659,0.08995436,0,0,"modern",NA,0.815957415848389,0.2479809,0.465822784810127,105,102.3969849
"PF13160",0.117664671,0.045474436,0.016236757,0.025172731,0.013035468,0.019818056,0.012816674,0.108625058,0.015200368,0.062275449,0.149781207,0.032162598,0.015994933,0.071752649,0.04800783,0.048249655,0.0461193,0.036999079,0.029087978,0.085525104,0,0,"modern",1,0.981885357249135,0.2557505,0.535521928699667,121,119.9447514
"PF13163",0.104281089,0.071743096,0.038049344,0.057138491,0.001265605,0.057415491,0.050886879,0.063710086,0.012082947,0.045485372,0.110924322,0.036134221,0.009408461,0.032155923,0.062969826,0.063141757,0.058208285,0.020588769,0.031028818,0.073381219,0,0,"modern",1,0.954622101697997,0.11646675,0.519801630473176,300,323.625966
"PF13165",0.065438374,0.014771283,0.068509106,0.006829733,0.138553579,0.048655231,0.073697586,0.076715375,0.023983482,0.037695892,0.041243117,0.126905972,0.004500212,0.001323592,0.008259212,0.103187209,0.111658196,0,0.001535366,0.046537484,0,0,"modern",NA,1.18678744953531,0.098215,0.445081806922626,44,43.42068966
"PF13170",0.087572148,0.049539482,0.042846617,0.052646445,0.006705146,0.074137296,0.04622375,0.043509763,0.023504851,0.064681321,0.115461132,0.072135577,0.030725777,0.046923738,0.021564534,0.067039175,0.050890335,0.00884195,0.04268697,0.052363994,0,0,"modern",NA,0.79600811066436,0.1417055,0.396202493434359,293,278.869863
"PF13171",0.040413323,0.048132492,0.032040679,0.054871449,0.008883171,0.095652351,0.036860054,0.050052074,0.010128857,0.084257387,0.133043354,0.087933182,0.025710143,0.05262513,0.025444669,0.072270212,0.045681962,0.01264065,0.031816047,0.051542813,0,0,"modern",NA,0.720231301784747,0.249616,0.369592976855547,197,193.5533597
"PF13182",0.068909703,0.055168397,0.046675742,0.062536825,0.010063864,0.070650223,0.032758352,0.061852808,0.022796075,0.053292428,0.110363884,0.058100869,0.016064257,0.058649438,0.037431344,0.067379129,0.053488829,0.021719255,0.03805441,0.05404417,0,0,"modern",1,0.791446875093223,0.14882345,0.434258485203143,283,260.8780919
"PF13186",0.052981707,0.062218824,0.056258382,0.059905829,0.066750675,0.05980591,0.028606489,0.077394912,0.021861561,0.056578782,0.073336229,0.057884332,0.020527109,0.046558006,0.049998183,0.05758953,0.036276284,0.023727811,0.034032654,0.057706791,0,0,"LUCA",1,0.675696248932222,0.1939385,0.473732262677373,62,61.38182371
"PF13190",0.139858308,0.019104426,0.015410874,0.044304569,0.005955741,0.057597746,0.012046942,0.115344498,0.009468679,0.073315663,0.124673202,0.026834698,0.014860002,0.044557428,0.049501732,0.071757869,0.045451467,0.014927732,0.024974375,0.090054049,0,0,"postLUCA",1,1.25198941123344,0.0982076,0.530958930553545,91,90.2114053
"CL0531",0.0879076595555555,0.0687272193333333,0.025302381,0.0540651017777778,0.00664930011111111,0.0968550848888889,0.0319425695555556,0.0634852897777778,0.0229599586666667,0.0630203703333333,0.0893195905555556,0.0585772618888889,0.0162879566666667,0.0267887844444444,0.0582554096666667,0.0467394968888889,0.0431924973333333,0.003972871,0.0192930651111111,0.116658131888889,0,0,"LUCA",1,0.799755092117222,0.18897675,0.483970541103572,76,77.11753533
"PF13194",0.147662204,0.03204323,0.024879199,0.019626154,0.003596742,0.024589866,0.016244246,0.093579399,0.00697172,0.079961676,0.139382421,0.028893482,0.024508437,0.051870358,0.028008157,0.081947161,0.062442285,0.008168901,0.023829283,0.101795079,0,0,"modern",1,1.0348535860336,0.155161,0.503503111192239,209,204.388102
"PF13195",0.067786317,0.07803528,0.049079247,0.058462501,0.003984846,0.084428606,0.035615532,0.046518299,0.014437961,0.047916354,0.148909723,0.060912328,0.01344821,0.036217652,0.049273063,0.063643834,0.053782503,0.010494462,0.025687011,0.05136627,0,0,"LUCA",1,1.0161721644253,0.1657235,0.445180343911645,168,156.9209246
"PF13196",0.068655419,0.037489988,0.052592613,0.075664735,0.001339199,0.059126893,0.034892447,0.079381644,0.011067341,0.066775487,0.098936474,0.053507311,0.018306596,0.04891866,0.053714508,0.057264648,0.058709972,0.011623235,0.041684459,0.070348369,0,0,"modern",NA,0.78090122753014,0.0550728,0.442982636687716,135,133.1204171
"PF13197",0.101400958,0.027631814,0.024748894,0.02780868,0.00460206,0.027470866,0.010436877,0.091349649,0.005031845,0.126970511,0.141153416,0.026146138,0.026177973,0.075477672,0.035143324,0.052870628,0.040237072,0.015065467,0.035672154,0.104604005,0,0,"postLUCA",1,1.240900747329,0.095503,0.432963425268882,158,153.0630753
"PF13208",0.080570622,0.071194026,0.031158028,0.061014764,0.007503709,0.068445504,0.032982268,0.064274074,0.018814,0.047053243,0.108384209,0.038333374,0.018412668,0.044742539,0.056454163,0.0649308,0.041154866,0.0230584,0.068554958,0.052963783,0,0,"postLUCA",1,0.918922233884143,0.211105,0.462912189699889,199,179.1416122
"PF13223",0.127573825,0.097801548,0.005121135,0.083801761,0.005105983,0.059771822,0.014620991,0.060756655,0.059317283,0.038863048,0.100574234,0.013575552,0.014469478,0.031787397,0.06175664,0.05621127,0.027029893,0.027438978,0.033014651,0.081407857,0,0,"modern",NA,0.680060232504682,0.116908,0.578878931646459,75,74.74631937
"PF13224",0.081956812,0.099796228,0.027095012,0.075821248,0.000880774,0.105580975,0.041642719,0.051107313,0.038500295,0.042486173,0.113381054,0.026900943,0.017458742,0.027647362,0.034678629,0.0386869,0.044762751,0.026542662,0.026423235,0.078650176,0,0,"modern",1,0.699623856572792,0.04745955,0.511688147586555,162,131.0890411
"PF13226",0.140808847,0.074294348,0.023693178,0.055230502,0.011734071,0.073137015,0.051147689,0.055391243,0.030444287,0.029801325,0.105478043,0.029094065,0.021474957,0.037195396,0.047707838,0.055487687,0.038834951,0.040024433,0.036488137,0.042531987,0,0,"postLUCA",1,0.948548536255908,0.2434035,0.54726177960432,121,147.4218009
"PF13228",0.107116775,0.084059915,0.027602653,0.048423877,0.013995082,0.0548327,0.037499068,0.064624786,0.020254863,0.03922796,0.12495715,0.041716968,0.025680006,0.042834786,0.042044862,0.043386243,0.034965348,0.035457188,0.046739697,0.064580073,0,0,"postLUCA",1,0.895772589928783,0.2182545,0.499980777363423,99,94.5
"PF13239",0.060724313,0.044502179,0.042299594,0.020873491,0.004947306,0.054234412,0.023759638,0.071488434,0.02546985,0.093901902,0.103956273,0.074000063,0.022237994,0.097830414,0.022591561,0.035877787,0.030328109,0.051288028,0.045735732,0.073952921,0,0,"postLUCA",1,1.22250896852871,0.167062,0.419365199319856,79,76.70229008
"PF13244",0.152011774,0.034384857,0.006131811,0.022939868,0.008467523,0.018615399,0.019483921,0.057889378,0.007889265,0.082387143,0.186079156,0.015021123,0.030096671,0.056624012,0.025912799,0.047551017,0.067833162,0.006390327,0.021168808,0.133121985,0,0,"postLUCA",1,1.07411543797774,0.1304865,0.481397114654518,65,64.47222222
"PF13250",0.100003399,0.079982324,0.088990108,0.047996193,0.01349468,0.064074238,0.027227302,0.034195588,0.015670145,0.071484415,0.10146504,0.091879398,0.02325028,0.039396309,0.008735851,0.055950236,0.04211564,0.003365172,0.035793195,0.054930487,0,0,"modern",1,0.700100977852463,0.12427615,0.390966705346782,56,55.50754717
"PF13252",0.09520141,0.053757263,0.05157668,0.06806816,0.005627734,0.050558203,0.040425671,0.089221127,0.017836391,0.054449305,0.078448782,0.05907162,0.026167004,0.039759744,0.03383169,0.059659202,0.065770059,0.013488281,0.028726252,0.068355422,0,0,"modern",1,0.874833477985647,0.111165,0.478304005012793,356,298.0038911
"PF13253",0.072741878,0.015708675,0.005622992,0.004105677,0,0.014459122,0.023563013,0.050249911,0.002231346,0.130489111,0.109246698,0.126294181,0.055426633,0.051945734,0.009282399,0.065780079,0.09675116,0.023920029,0.005176723,0.137004641,0,0,"modern",NA,1.67134672504582,0.10115,0.357821405953135,32,30.78021978
"PF13262",0.128890428,0.045559979,0.035104726,0.05373031,0.006404708,0.044971438,0.0464601,0.081876406,0.0150251,0.034966245,0.098805608,0.032577462,0.021533668,0.045594599,0.036558768,0.084092089,0.06186602,0.018694824,0.043794357,0.063493163,0,0,"modern",1,0.930661170764084,0.1918745,0.513847379956167,105,101.3508772
"PF13267",0.089995193,0.084370205,0.023022241,0.064920779,0.006424596,0.074312707,0.033273863,0.05515909,0.023539906,0.050855997,0.10515077,0.026682875,0.01474884,0.024732386,0.092250735,0.052062342,0.043668768,0.014813548,0.035552515,0.084462645,0,0,"modern",NA,0.900188996513793,0.3370425,0.497414965986395,216,188.7923211
"PF13271",0.066539232,0.066041629,0.024255113,0.066120517,0.017464652,0.097706171,0.033533588,0.063923782,0.018647976,0.070034589,0.087390012,0.040736695,0.017088416,0.050931489,0.037405182,0.072923114,0.043346077,0.010467868,0.047314764,0.068129134,0,0,"LUCA",1,1.0176021156365,0.502566,0.452718876181726,85,85.20785936
"PF13274",0.056331614,0.039045347,0.039983414,0.062510621,0.006665035,0.083239866,0.036489454,0.050438105,0.031255311,0.063380713,0.100019713,0.071656776,0.015454317,0.047447166,0.050156005,0.062544609,0.042885984,0.025195261,0.062463038,0.052837653,0,0,"postLUCA",1,0.799313048300052,0.3701735,0.419331000958352,101,100.5543404
"PF13282",0.059570513,0.112424213,0.037847594,0.038858088,0.009678047,0.058749149,0.034200089,0.051859417,0.03050395,0.053399475,0.112067568,0.056517416,0.026159366,0.054296491,0.040430568,0.042640686,0.056268845,0.025062413,0.054010094,0.045456019,0,0,"postLUCA",1,0.801826290075788,0.194119,0.437638143353331,133,111.8326284
"PF13286",0.102198701,0.088890884,0.024250111,0.065959629,0.008261089,0.076459966,0.044887399,0.038092485,0.025807484,0.051877335,0.097654261,0.05005058,0.032521021,0.042109384,0.035870073,0.046903565,0.039965541,0.00861746,0.051812795,0.067810236,0,0,"postLUCA",1,0.909310038235072,0.0955806,0.467739617761173,91,89.04009994
"PF13296",0.116457214,0.068764155,0.037435055,0.059867963,0.001465429,0.064382669,0.079399618,0.114111047,0.032254245,0.028464852,0.112645618,0.039596193,0.016164128,0.019598265,0.016874639,0.07052563,0.061681247,0.006276182,0.020279172,0.03375668,0,0,"modern",NA,0.869741267150105,0.19597725,0.55244161358811,105,103.0640732
"PF13298",0.063743828,0.058773897,0.015826722,0.070575599,0.001762829,0.086135421,0.024137204,0.10574394,0.051774237,0.040433152,0.097685291,0.072454659,0.014995889,0.030650417,0.053640383,0.0387392,0.039520528,0.028975837,0.038991033,0.065439933,0,0,"LUCA",1,0.858436313489222,0.163895,0.514860292322182,105,102.2899604
"PF13308",0.062280506,0.063088801,0.071673449,0.064440604,0.006954122,0.080648308,0.040498356,0.031885835,0.013741011,0.059479347,0.092229221,0.088229556,0.013476225,0.056998718,0.030199565,0.068858353,0.041320586,0.01697419,0.060900831,0.036122415,0,0,"postLUCA",1,0.714222992368075,0.209486,0.385174066721542,75,72.05120482
"PF13310",0.083788082,0.080641604,0.046333965,0.06139104,0.002446656,0.072819658,0.048161128,0.045258362,0.018140923,0.067835125,0.07994042,0.081011938,0.020940213,0.045793441,0.013043384,0.050396748,0.059088706,0.013170005,0.050278295,0.059520308,0,0,"LUCA",1,0.812663778768923,0.437742,0.418920303799775,242.5,172.6551481
"PF13311",0.05413834,0.062166829,0.039219812,0.064794432,0.005007014,0.084315312,0.040110068,0.040708967,0.029480954,0.050960397,0.111368296,0.063127226,0.023643034,0.069990288,0.041318658,0.051704975,0.039899644,0.024026114,0.060963634,0.043056005,0,0,"postLUCA",1,0.818014665886569,0.0730579,0.380135976991636,147,144.796875
"PF13312",0.125814814,0.116469108,0.015328837,0.059502564,0.020447843,0.064677925,0.026233727,0.082984239,0.013891759,0.025923769,0.1007176,0.005391393,0.021330753,0.017827288,0.088450773,0.054937727,0.030404073,0.032949486,0.015375801,0.081340522,0,0,"modern",NA,0.769981157094206,0.02201165,0.634827672568247,104,103.6679649
"PF13313",0.106513945,0.029069101,0.056872193,0.034198622,0.000993162,0.024850889,0.032501514,0.12150415,0.015797831,0.023181067,0.051393429,0.019628601,0.004763906,0.046263908,0.050995072,0.098355825,0.123441362,0.021254768,0.059491523,0.078929131,0,0,"modern",1,0.835096287079101,0.210064,0.524404683594264,143,137.7857143
"PF13318",0.162337662,0.057649667,0.020114032,0.064723894,0.005120895,0.085049097,0.0436068,0.033206631,0.014148453,0.049994721,0.143490656,0.010980889,0.033206631,0.0341569,0.071956499,0.027188259,0.028244114,0.004117833,0.030091859,0.080614507,0,0,"modern",NA,0.727821539979566,0.108652,0.525351651946353,50,48.32142857
"PF13326",0.107364144,0.078720163,0.055561199,0.060538344,0.000812595,0.055967496,0.058811579,0.039817166,0.008633824,0.028948705,0.111731844,0.053123413,0.015337735,0.025495175,0.044591163,0.088877603,0.077298121,0.000101574,0.045302184,0.042965973,0,0,"modern",NA,0.81653575390831,0.128006,0.471777879341865,101,101.4948454
"PF13331",0.099468882,0.069608244,0.041944709,0.045993917,0.005084207,0.0957102,0.045104181,0.079713105,0.023795905,0.074165872,0.115175451,0.066539561,0.021035907,0.031549321,0.019928276,0.051223387,0.040228789,0.004775523,0.024812747,0.044141813,0,0,"modern",NA,0.827423549591362,0.06117975,0.463467524229595,85,84.66179862
"PF13340",0.064455686,0.115925014,0.024888865,0.051054544,0.015884437,0.048188925,0.033707541,0.070895664,0.02367517,0.044719164,0.095557299,0.041875186,0.014724845,0.039458616,0.074825295,0.040697559,0.045893184,0.06213109,0.032724682,0.058717234,0,0,"postLUCA",1,1.16444777392097,0.2978055,0.518987160380603,73,69.86443241
"PF13351",0.042918812,0.053934571,0.050938784,0.072606231,0.001601914,0.085057471,0.039954231,0.07387528,0.016799293,0.056597493,0.135403339,0.083538774,0.026598013,0.028865658,0.046798773,0.051105217,0.0438758,0.011556665,0.021084933,0.05688875,0,0,"modern",NA,0.663899335720107,0.2411895,0.427204220045215,82,80.24624374
"PF13368",0.07879814,0.060078479,0.026679114,0.065417871,0.001483474,0.096004212,0.029281329,0.093419843,0.009893547,0.048516303,0.090179623,0.082449941,0.014137622,0.028355552,0.076791546,0.043848378,0.056943106,0.003029411,0.032376548,0.06231596,0,0,"postLUCA",1,0.886279254966932,0.0803613,0.531868836687244,53,54.29328408
"PF13376",0.117452758,0.08238781,0.033521723,0.045090805,0.005604669,0.094050916,0.047594714,0.026866434,0.012961051,0.060974787,0.094788803,0.091087105,0.01595961,0.042331395,0.046360134,0.046184349,0.05411101,0.01585741,0.029270187,0.037544329,0,0,"postLUCA",1,0.961189815800779,0.332204,0.477638775857827,58,57.03497319
"PF13382",0.096536015,0.038985061,0.039414378,0.062106681,0.010061157,0.056270098,0.023470514,0.091613653,0.027226742,0.071072666,0.109280699,0.052826101,0.027450271,0.037062005,0.03837361,0.060372855,0.046710403,0.003963199,0.014269173,0.092934719,0,0,"LUCA",1,0.82532847603451,0.1404345,0.485976151794746,166,160.7851303
"PF13387",0.065011258,0.068700193,0.052845537,0.061845901,0.011317645,0.066333143,0.034026593,0.052805721,0.022358569,0.049156602,0.102408259,0.039606779,0.017357703,0.062873149,0.037108337,0.05703416,0.059741635,0.013967387,0.063693355,0.061808076,0,0,"postLUCA",1,0.84867942907895,0.124936,0.421393765227713,144,146.0523256
"PF13396",0.083081187,0.047047989,0.018323953,0.020335331,0.007055026,0.013436697,0.011062576,0.066062674,0.008182353,0.12742055,0.170626068,0.027053679,0.018536821,0.07699058,0.043492238,0.03781216,0.038444245,0.043070848,0.035057919,0.106907105,0,0,"postLUCA",1,1.72270200396886,0.1480165,0.414638613521372,42,41.36777788
"PF13397",0.094813766,0.109849506,0.018844915,0.061905958,0.023850739,0.124757359,0.022106008,0.065368015,0.023951221,0.027308228,0.088095184,0.037598484,0.019603097,0.020964169,0.073781087,0.046774304,0.048066866,0.018657654,0.021124027,0.052579415,0,0,"modern",NA,0.971342466033955,0.05073795,0.557946389543,104,101.9301676
"PF13399",0.12460623,0.042769955,0.045137963,0.063051299,0.002021672,0.053879207,0.040115268,0.103456561,0.006069986,0.046402336,0.079625692,0.047930189,0.006825628,0.023414935,0.032575427,0.065969466,0.082500775,0.004895097,0.026102764,0.10264955,0,0,"postLUCA",1,0.995633593128699,0.09151935,0.494509330111424,87,85.9537103
"PF13427",0.111931166,0.073855959,0.02846399,0.059604844,0.01279796,0.076073932,0.032874442,0.049101338,0.022817081,0.05418738,0.112887189,0.045047801,0.016558317,0.023569152,0.045825366,0.052695985,0.048094328,0.02875717,0.035971957,0.06888464,0,0,"modern",1,0.844882848670909,0.3071285,0.498186939974228,98,87.84994401
